profile_id,source_section,raw_keyword,context_text
242792b2-cdbc-40ef-b95b-1beafbf8e438,experience,"Studied the structure and function of calcium signaling proteins. These studies resulted in high impact publications and gained significant exposure to the fields of cardiovascular science and neuroscience. • Developed fluorescence and electrophysiology based cell assays for the study of protein function. These approaches were applied to the study of protein structure, regulation and physiological function that were critical to publications and successful grant applications. • Worked with cell culture, maintenance and differentiation of numerous cell lines, cell transfections and primary cultures. • Employed a vast array of molecular techniques including mutagenesis, various PCR/cloning approaches, western blotting, immunoprecipitations and various phosphorylation experiments. These approaches contributed to the published work as well as added significantly to the hands on molecular biology skill set. • Completed two teaching courses and lectured membrane biology to 50 second year honours students in the Bachelor of Health Sciences program. This served to significantly develop effective communication skills. • Held both Alberta Heritage Foundation for Medical Research and Canadian Institutes of Health Research Postdoctoral Fellowships",Postdoctoral Fellow
242792b2-cdbc-40ef-b95b-1beafbf8e438,experience,Why am I seeing this ad?,Graduate Student
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,Collaborative Problem Solving,Collaborative Problem Solving
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,constructive dialogue,constructive dialogue
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,R (Programming Language),R (Programming Language)
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,Laboratory Skills,Laboratory Skills
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,Science Communication,Science Communication
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,Data Extraction,Data Extraction
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,Collaborative Teamwork,Collaborative Teamwork
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,Research Design & Experimental Planning,Research Design & Experimental Planning
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,Microsoft Excel,Microsoft Excel
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,skills,Literature Review & Scientific Reading,Literature Review & Scientific Reading
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,experience,On-site,Neuroscience Research Support Student
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,experience,"Provide exceptional customer service to over 200 customers daily while operating the POS system, managing inventory levels, supporting store opening and closing procedures, monitoring staff schedules, maintaining product displays, and collaborating with team members to ensure smooth, efficient daily operations",Medical Research Blog Contributor
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,experience,On-site,Retail Operations Assistant
6d6e37bd-f761-4b38-a0ce-3b82e49418d2,experience,"Calgary, Alberta, Canada",Concession Stand Attendant
ec8553ea-f718-4279-99e4-fe45fc092ccd,experience,Why am I seeing this ad?,Hotchkiss Brain Institute
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Glutamatergic synaptic integration of locomotion speed via septoentorhinal projections,Glutamatergic synaptic integration of locomotion speed via septoentorhinal projections.
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Mouse model of CADASIL reveals novel insights into Notch3 function in adult hippocampal neurogenesis,Mouse model of CADASIL reveals novel insights into Notch3 function in adult hippocampal neurogenesis.
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Systemic administration of epothilone B promotes axon regeneration after spinal cord injury,Systemic administration of epothilone B promotes axon regeneration after spinal cord injury.
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Deletion of Abca7 increases cerebral amyloid-β accumulation in the J20 mouse model of Alzheimer’s disease,Deletion of Abca7 increases cerebral amyloid-β accumulation in the J20 mouse model of Alzheimer’s disease
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Leucine-rich repeat kinase 2 and alternative splicing in Parkinson's disease,Leucine-rich repeat kinase 2 and alternative splicing in Parkinson's disease
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Isoform-specific proteolysis of apolipoprotein-E in the brain,Isoform-specific proteolysis of apolipoprotein-E in the brain
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Apolipoprotein-E forms dimers in human frontal cortex and hippocampus,Apolipoprotein-E forms dimers in human frontal cortex and hippocampus.
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Apolipoproteins in the brain – implications for neurological and psychiatric disorders,Apolipoproteins in the brain – implications for neurological and psychiatric disorders.
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Increased ATP-binding cassette transporter A1 expression in Alzheimer's disease hippocampal neurons,Increased ATP-binding cassette transporter A1 expression in Alzheimer's disease hippocampal neurons.
9369f93a-9938-4cda-a0cc-10f5348f1ef4,publications,Analysis of apolipoprotein E nuclear localization using green fluorescent protein and biotinylation approaches,Analysis of apolipoprotein E nuclear localization using green fluorescent protein and biotinylation approaches.
9369f93a-9938-4cda-a0cc-10f5348f1ef4,experience,Greater Calgary Metropolitan Area,Imaging Specialist
9369f93a-9938-4cda-a0cc-10f5348f1ef4,experience,"Bonn, Germany",Postdoctoral Researcher
9369f93a-9938-4cda-a0cc-10f5348f1ef4,experience,Greater Sydney Area,Postdoctoral Fellow
9369f93a-9938-4cda-a0cc-10f5348f1ef4,experience,Greater Sydney Area,Instructor
9369f93a-9938-4cda-a0cc-10f5348f1ef4,experience,"Sydney, Australia",Research Assistant
9369f93a-9938-4cda-a0cc-10f5348f1ef4,experience,"Kelowna, British Columbia, Canada",Laboratory Analyst
d4f4df5e-5d68-4377-840e-bda400b303d8,about,I am interested in Magnetic Resonance Imaging (MRI) technology,"I am interested in Magnetic Resonance Imaging (MRI) technology, both new and legacy, as well as emerging methods of analysis. I enjoy communicating these advances from developers to end users, whether research, clinical, or client. My journey within the umbrella field of MRI has taught me about the physics, hardware, and data processing required in modern image analysis, as well as medical pathology throughout the human body throughout the life span."
d4f4df5e-5d68-4377-840e-bda400b303d8,about,both new and legacy,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,as well as emerging methods of analysis,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,I enjoy communicating these advances from developers to end users,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,whether research,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,clinical,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,or client,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,My journey within the umbrella field of MRI has taught me about the physics,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,hardware,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,and data processing required in modern image analysis,
d4f4df5e-5d68-4377-840e-bda400b303d8,about,as well as medical pathology throughout the human body throughout the life span,
d4f4df5e-5d68-4377-840e-bda400b303d8,experience,"Calgary, Alberta",Senior Research Associate
d4f4df5e-5d68-4377-840e-bda400b303d8,experience,"London, Ontario",Post-Doctoral Fellow
d4f4df5e-5d68-4377-840e-bda400b303d8,experience,"Greater Toronto Area, Canada",Research Coordinator
d4f4df5e-5d68-4377-840e-bda400b303d8,experience,"Greater Toronto Area, Canada",Imaging Analyst
d4f4df5e-5d68-4377-840e-bda400b303d8,experience,Why am I seeing this ad?,Imaging Analyst
c6500b0b-7864-43d8-a930-b89d673c3749,skills,Teaching,Teaching
c6500b0b-7864-43d8-a930-b89d673c3749,skills,Leadership,Leadership
c6500b0b-7864-43d8-a930-b89d673c3749,skills,Research Skills,Research Skills
c6500b0b-7864-43d8-a930-b89d673c3749,experience,Shift Supervisor,Undergraduate Researcher
c6500b0b-7864-43d8-a930-b89d673c3749,experience,Teaching and Leadership,Lifeguard/Swimming Instructor
c6500b0b-7864-43d8-a930-b89d673c3749,experience,Nephrology Research Group,Skating Instructor & Summer Camps Leader | Active Living
c6500b0b-7864-43d8-a930-b89d673c3749,experience,Why am I seeing this ad?,Undergraduate Researcher
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,skills,Advertising,Advertising
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,skills,Leadership,Leadership
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,skills,Communication,Communication
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,skills,Clinical Research,Clinical Research
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,skills,Writing,Writing
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,skills,Team Leadership,Team Leadership
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,skills,Project Management,Project Management
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,skills,Neuroscience,Neuroscience
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,experience,Society for AI Literacy (SAIL) - Promoting Ethical and Responsible AI Use,Co-Founder and CEO
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,experience,Society for AI Literacy,President
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,experience,Hybrid,Research Lead
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,experience,"Calgary, Alberta, Canada",Vice President Public Relations
5793b1d3-2b8e-4cbe-9935-810433e8f4e3,experience,"As VP Marketing Associate for the Rotaract Club at my university, I led a team in enhancing the club's visibility and promoting charity initiatives. My responsibilities involved creating innovative advertising campaigns, crafting engaging content across various platforms, and advocating for social causes. This role not only strengthened my marketing and leadership skills, but also deepened my commitment to community service and philanthropy.""",VP Marketing Associate
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,Written Communication,Written Communication
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,Debugging,Debugging
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,Database Management System (DBMS),Database Management System (DBMS)
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,Algorithms,Algorithms
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,React.js,React.js
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,Programming,Programming
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,Object Oriented Design,Object Oriented Design
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,C++,C++
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,Pandas (Software),Pandas (Software)
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,skills,NumPy,NumPy
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,experience,Performing cell segmentation and analyzing gene expression on nuclei-stained cells in spatially defined brain regions using post-mortem samples from patients with progressive Multiple Sclerosis (PMS),VP External
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,experience,"Vancouver, British Columbia, Canada",Marketing Coordinator
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,experience,"Calgary, Alberta, Canada",NeuroOmics Core and Camara-Lemarroy Lab - Research Assistant
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,experience,"Calgary, Alberta, Canada",Computational Biologist and Software Developer Intern
a281f3de-f7fc-440a-b069-ba1c6f5eb35b,experience,"Calgary, Alberta, Canada","Molecular Biology, Bioinformatics & Genomics Co-Op Student"
ac93a9ce-4bc9-4747-b429-b95943d220d9,skills,Community Outreach,Community Outreach
ac93a9ce-4bc9-4747-b429-b95943d220d9,skills,Educational Outreach,Educational Outreach
ac93a9ce-4bc9-4747-b429-b95943d220d9,skills,Event Planning,Event Planning
ac93a9ce-4bc9-4747-b429-b95943d220d9,skills,Data Analysis,Data Analysis
ac93a9ce-4bc9-4747-b429-b95943d220d9,skills,Analytical Skills,Analytical Skills
ac93a9ce-4bc9-4747-b429-b95943d220d9,skills,Adobe Photoshop,Adobe Photoshop
ac93a9ce-4bc9-4747-b429-b95943d220d9,skills,Research Skills,Research Skills
ac93a9ce-4bc9-4747-b429-b95943d220d9,skills,Communication,Communication
ac93a9ce-4bc9-4747-b429-b95943d220d9,experience,"Calgary, Alberta, Canada",Undergraduate Researcher
6c01773e-ab9a-431b-9726-68e5c604d955,about,The Hotchkiss Brain Institute Trainee Organization (HBITO) is an organization of postdoctoral and graduate students supervised by members of the HBI,"The Hotchkiss Brain Institute Trainee Organization (HBITO) is an organization of postdoctoral and graduate students supervised by members of the HBI. The HBITO aims to facilitate and foster stronger interactions between trainees while shaping their educational environment. We accomplish these goals by hosting world-renowned speakers, organizing events to celebrate the achievements of HBI trainees, and playing an active role in the education of our community."
6c01773e-ab9a-431b-9726-68e5c604d955,about,The HBITO aims to facilitate and foster stronger interactions between trainees while shaping their educational environment,
6c01773e-ab9a-431b-9726-68e5c604d955,about,We accomplish these goals by hosting world-renowned speakers,
6c01773e-ab9a-431b-9726-68e5c604d955,about,organizing events to celebrate the achievements of HBI trainees,
6c01773e-ab9a-431b-9726-68e5c604d955,about,and playing an active role in the education of our community,
d06308e7-14c8-480f-b2df-25998cba800b,skills,ArcGIS Products,ArcGIS Products
d06308e7-14c8-480f-b2df-25998cba800b,skills,Statistics,Statistics
d06308e7-14c8-480f-b2df-25998cba800b,skills,Research Skills,Research Skills
d06308e7-14c8-480f-b2df-25998cba800b,skills,Field Work,Field Work
d06308e7-14c8-480f-b2df-25998cba800b,experience,City-wide survey of concrete assets evaluating and marking hazards while recommending repairs,Systems Engineering Team Lead
d06308e7-14c8-480f-b2df-25998cba800b,experience,"Responsible for managing regular pool operations, training new staff, and ensuring that the pool runs smoothly alongside normal lifeguard operations. Swim instructor for all ages and ability of swimmers from parent and tot to advanced adult levels and children with disabilities",Tutor
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Event Planning,Event Planning
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Education,Education
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Research Support,Research Support
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Academic Research,Academic Research
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Microsoft Office,Microsoft Office
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Teamwork,Teamwork
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Attention to detail and ability to work accurately,Attention to detail and ability to work accurately
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Organization and leadership skills,Organization and leadership skills
4f077cb1-7072-4a1f-916c-a8e7a0b19697,skills,Strong written and verbal communication,Strong written and verbal communication
4f077cb1-7072-4a1f-916c-a8e7a0b19697,experience,"Calgary, Alberta, Canada",Founder/President
4f077cb1-7072-4a1f-916c-a8e7a0b19697,experience,"My current research with Dr. Ganesh’s lab explores the relationship between antithrombotic medication regimens prescribed at the time of hospital admission and the risk of short-term recurrent strokes. We are also examining this relationship across different stroke etiologies, as determined following diagnostic investigations, to better understand how tailored treatment strategies can influence early recurrence risk and patient outcomes",Clinical Neuroscience Research Assistant
4f077cb1-7072-4a1f-916c-a8e7a0b19697,experience,"Experienced in selecting and preparing grocery orders with precision, efficiency, and care. Focused on ensuring product quality, order accuracy, and excellent customer service for online, curbside, and delivery clients",Team member
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,skills,Team Leadership,Team Leadership
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,skills,Management,Management
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,skills,Clinical Services,Clinical Services
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,skills,Clinical Support,Clinical Support
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,skills,Customer Service,Customer Service
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,skills,Communication,Communication
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,experience,"Calgary, Alberta, Canada",Education Co-Director
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,experience,On-site,Shift Leader
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,experience,"Assisted in providing mental and physical health support, knowledge, and resources to students, facilitated clinic operations, and supported wellness initiatives",Clinic Assistant
5f89e53a-fad1-4b57-a8e0-b4627dc6d120,experience,Provide attentive service to guests. Thorough menu knowledge to provide recommendations and answer product questions,Server
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Behavioural testing of animal models,Behavioural testing of animal models
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Swim Instruction (All Levels),Swim Instruction (All Levels)
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,First Aid Training,First Aid Training
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Cardiopulmonary Resuscitation (CPR),Cardiopulmonary Resuscitation (CPR)
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Youth Coaching,Youth Coaching
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Risk Assessment,Risk Assessment
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Team Building,Team Building
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Athlete Motivation,Athlete Motivation
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Immunohistochemisty,Immunohistochemisty
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,skills,Confocal Microscopy,Confocal Microscopy
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,Hi my name is Matthew Komori,"Hi my name is Matthew Komori. I am a third year Kinesiology BSc student at the University of Calgary. I find the human body so fascinating and integrative and I have always had a passion for sports. Specifically, I played competitive volleyball, winning many provincial titles and one national championship. Now, I’m currently the head coach for a volleyball club in Calgary, owned by one of my former coaches. Coaching has been incredibly rewarding—I love working with kids and seeing them learn, grow, and have fun through sport. In addition to volleyball, I also teach swimming and work as a lifeguard at a local pool. Whether on the court or in the water, I’ve had the pleasure of helping many groups of kids develop their skills, build friendships, and create lasting memories. There’s nothing more fulfilling than watching them progress and enjoy the process along the way. In addition to this, I am also an undergraduate research student with hands-on experience in the neuroscience field, including behavioral testing, molecular techniques, and imaging analysis. At the Hotchkiss Brain Institute, my recent work focused on investigating how astrocytes influence stress-related behaviors using viral gene delivery, immunohistochemistry, and confocal microscopy. Through this, I developed strong skills in experimental design, data interpretation, and troubleshooting complex lab protocols. I’m passionate about understanding brain function at the cellular level and translating that knowledge into meaningful insights about mental health and neurobiology. I’m always eager to collaborate, learn, and apply science in innovative ways so don’t be afraid to reach out!"
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I am a third year Kinesiology BSc student at the University of Calgary,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I find the human body so fascinating and integrative and I have always had a passion for sports,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,Specifically,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I played competitive volleyball,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,winning many provincial titles and one national championship,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,Now,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I’m currently the head coach for a volleyball club in Calgary,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,owned by one of my former coaches,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,Coaching has been incredibly rewarding—I love working with kids and seeing them learn,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,grow,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,and have fun through sport,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,In addition to volleyball,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I also teach swimming and work as a lifeguard at a local pool,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,Whether on the court or in the water,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I’ve had the pleasure of helping many groups of kids develop their skills,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,build friendships,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,and create lasting memories,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,There’s nothing more fulfilling than watching them progress and enjoy the process along the way,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,In addition to this,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I am also an undergraduate research student with hands-on experience in the neuroscience field,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,including behavioral testing,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,molecular techniques,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,and imaging analysis,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,At the Hotchkiss Brain Institute,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,my recent work focused on investigating how astrocytes influence stress-related behaviors using viral gene delivery,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,immunohistochemistry,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,and confocal microscopy,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,Through this,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I developed strong skills in experimental design,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,data interpretation,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,and troubleshooting complex lab protocols,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I’m passionate about understanding brain function at the cellular level and translating that knowledge into meaningful insights about mental health and neurobiology,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,I’m always eager to collaborate,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,learn,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,about,and apply science in innovative ways so don’t be afraid to reach out,
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,experience,Research student in Dr. Grant Gordon’s lab. Investigating the mechanisms by which astrocytes modulate neurons following chronic stress in the paraventricular nucleus of the hypothalamus,Undergraduate Research Student
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,experience,Coaching kids U9-U13 basic volleyball fundamentals and skills,Swim Instructor and Lifeguard
89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,experience,Coaching kids U8-U12 basic volleyball fundamentals and skills,Head Volleyball Coach
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,MRI,MRI
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,Parkinson's Disease,Parkinson's Disease
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,MATLAB,MATLAB
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,Cognitive Neuroscience,Cognitive Neuroscience
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,Neuroscience,Neuroscience
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,Physics,Physics
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,Teaching,Teaching
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,Epilepsy,Epilepsy
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,Neuroimaging,Neuroimaging
664d7fa2-f7f9-4959-a948-fe144f628b7e,skills,Python (Programming Language),Python (Programming Language)
664d7fa2-f7f9-4959-a948-fe144f628b7e,publications,Deep learning in neuroimaging of epilepsy,Deep learning in neuroimaging of epilepsy
664d7fa2-f7f9-4959-a948-fe144f628b7e,publications,A Novel Noninvasive Approach Based on SPECT and EEG for the Location of the Epileptogenic Zone in Pharmacoresistant Non-Lesional Epilepsy,A Novel Noninvasive Approach Based on SPECT and EEG for the Location of the Epileptogenic Zone in Pharmacoresistant Non-Lesional Epilepsy
664d7fa2-f7f9-4959-a948-fe144f628b7e,publications,What We Know About the Brain Structure–Function Relationship,What We Know About the Brain Structure–Function Relationship
664d7fa2-f7f9-4959-a948-fe144f628b7e,experience,"Calgary, Alberta, Canada",Postdoctoral Associate
664d7fa2-f7f9-4959-a948-fe144f628b7e,experience,"Havana, Cuba",Associate researcher and medical physicist
664d7fa2-f7f9-4959-a948-fe144f628b7e,experience,"Havana, Cuba",Postdoctoral Fellow
664d7fa2-f7f9-4959-a948-fe144f628b7e,experience,"Havana, Cuba",Assistant Professor
436b91e1-d4ff-43f3-b6bf-c7f564832bd2,experience,"Calgary, Alberta, Canada",CEO & Co-founder
436b91e1-d4ff-43f3-b6bf-c7f564832bd2,experience,"Kelowna, British Columbia, Canada",Doctoral Student
436b91e1-d4ff-43f3-b6bf-c7f564832bd2,experience,"Waterloo, Ontario, Canada",Data Analyst
436b91e1-d4ff-43f3-b6bf-c7f564832bd2,experience,"Toronto, Ontario, Canada",Medical Laboratory Assistant
436b91e1-d4ff-43f3-b6bf-c7f564832bd2,experience,"Edmonton, Alberta, Canada",Research Assistant
436b91e1-d4ff-43f3-b6bf-c7f564832bd2,experience,"Waterloo, Ontario, Canada",Research Assistant
436b91e1-d4ff-43f3-b6bf-c7f564832bd2,experience,"Waterloo, Ontario, Canada",Co-op Student - Nanotechnology Research Centre
36d7f945-11f2-43e5-9b9c-f853e3e5773d,experience,"Calgary, Alberta, Canada",Undergraduate Student Researcher
36d7f945-11f2-43e5-9b9c-f853e3e5773d,experience,Tutored students ranging from grades K-12 on mathematics based on the Alberta curriculum. - Answered students' questions on Mathnasium-provided worksheets and homework brought in from school. - Assisted 2-5 students of varying math levels at once each shift,Mathnasium Instructor
36d7f945-11f2-43e5-9b9c-f853e3e5773d,experience,Provided instructions to students on the proper technique of ballet steps. - Created lesson plans and chose supporting materials to suit the skillset of students. - Choreographed performance pieces for recitals to showcase students' skills and progress,Dance Instructor
36d7f945-11f2-43e5-9b9c-f853e3e5773d,experience,Why am I seeing this ad?,Mathnasium Instructor
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,about,Hello,"Hello! My name is CreeAnn, and I am a curious, passionate, and motivated student at the University of Calgary. I am passionate about finding solutions and answers to advance the field of neuroscience, stroke, and geriatric health."
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,about,My name is CreeAnn,
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,about,and I am a curious,
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,about,passionate,
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,about,and motivated student at the University of Calgary,
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,about,I am passionate about finding solutions and answers to advance the field of neuroscience,
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,about,stroke,
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,about,and geriatric health,
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,experience,Led a pilot study investigating neurocognitive changes in Long-COVID and Postural Orthostatic Tachycardia Syndrome (POTS) patients and completed an honours thesis under the supervision of Dr. Satish Raj,Master's Student
4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,experience,"Calgary, Alberta, Canada",Undergraduate Student Researcher
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Clinical Data Management,Clinical Data Management
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Electronic Data Capture (EDC),Electronic Data Capture (EDC)
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Leadership,Leadership
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Classroom Management,Classroom Management
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Strategic Planning,Strategic Planning
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Problem Solving,Problem Solving
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Research Skills,Research Skills
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Scientific Writing,Scientific Writing
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Teaching,Teaching
1813974b-6d56-422b-9f39-0248a5ad79ab,skills,Communication,Communication
1813974b-6d56-422b-9f39-0248a5ad79ab,experience,"Working in the Aaron Phillips Lab, I contributed towards the creation of a brain-computer interface (BCI) designed for the restoration of autonomic cardiovascular control in SCI patients. Provided expertise towards the combination of neural signals with external equipment that allowed for real-time monitoring and control based on physiological feedback and worked on developing signal processing techniques for interpreting neural signals involved in the regulation of blood pressure. Collaborated with members of a multidisciplinary team of researchers from neuroscience, biomedical engineering, and clinical science in order to set up experiments, collect data, and analyze their results",Student Researcher
